,name,price,original_price,reviews,Rating,Bank_offers,discount_percent
0,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
1,Caidea TW121 Pro Pods Upto 40 Hrs Playtime* Type C Fast...,265.0,1299.0,923.0,3.5,Super Deals,79.5996920708237
2,"BeastBass CMT Buds 2 ENC, Ultra Bass Technology 2.0, 55...",327.0,2999.0,339.0,4.1,Only few left,89.09636545515171
3,BULLSTORM BS ultrapood Bluetooth Gaming,279.0,2699.0,173.0,3.4,Bank Offer,89.6628380881808
4,TECHIO Black Earbuds | True Wireless Stereo | Noise Can...,235.0,1980.0,173.0,3.6,Only few left,88.13131313131312
5,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
6,myxes New Edition TWS M19 Gaming Earbuds Bluetooth 5.0 ...,299.0,1999.0,173.0,3.6,Bank Offer,85.04252126063031
7,"PARADISEECOM Max UltraPods Bluetooth Earbuds, Transpare...",430.0,699.0,173.0,4.0,Only 2 left,38.483547925608015
8,"Earboss 4 Mics Auto AI ENC , 120 HRS Playback Bluetooth",419.0,3499.0,173.0,3.8,Bank Offer,88.0251500428694
9,"MAGENESE M19 Earbuds/TWS/buds 5.1 with 280H Playtime, B...",292.0,1932.0,925.0,3.7,Only few left,84.88612836438924
10,"Caidea TW500 Tube Upto 50H Playtime*, ENC, Fast Chargin...",300.0,2999.0,173.0,3.7,Hot Deal,89.99666555518506
11,"TRIGGR Kraken X1 with Battery Display, 40ms Latency, Qu...",699.0,3999.0,173.0,4.0,Super Deals,82.52063015753939
12,"boAt Airdopes Alpha,35H Battery, 13mm Drivers,ENx, Stre...",799.0,3490.0,173.0,4.0,Super Deals,77.10601719197707
13,TECHIO AirBeats Wireless Earbuds with Dual Mic ENC for ...,572.0,4999.0,912.0,3.7,Only few left,88.55771154230845
14,"realme Buds T110 (RMA2306) with AI ENC for calls, 38 ho...",1099.0,2999.0,173.0,4.2,Hot Deal,63.354451483827944
15,"BITWEAVE Airpox pro 2 with B205 Driver (USB-C) , Spatia...",380.0,2000.0,173.0,4.0,Only few left,81.0
16,"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Laten...",799.0,2999.0,173.0,4.1,Super Deals,73.35778592864288
17,Caidea TWS8 Sugar V5.4 Upto 30Hrs Playtime* Type C Fast...,299.0,2399.0,923.0,3.5,Super Deals,87.53647353063776
18,"OnePlus Nord Buds 3r TWS Earbud, 10min charge for 8hr M...",1499.0,1999.0,173.0,4.4,Hot Deal,25.012506253126567
19,TECHBROS New Edition TWS M19 PRO with Power Bank Upto 4...,295.0,1999.0,173.0,3.7,Only few left,85.24262131065534
20,"GOBOULT Z40 with ENC Mic, 60Hr Battery, Metal Finish, L...",999.0,4999.0,173.0,4.1,Bank Offer,80.01600320064013
21,Aroma NB121 Pods Upto 40 Hours Playtime* Type C Fast Ch...,268.0,1299.0,173.0,3.6,Bank Offer,79.36874518860661
22,"boAt Airdopes Alpha,35H Battery, 13mm Drivers,ENx, Stre...",799.0,3490.0,173.0,4.0,Bank Offer,77.10601719197707
23,myxes Tws Ecouteur Headsets Earphones Wireless Earbuds ...,299.0,1999.0,173.0,3.7,Bank Offer,85.04252126063031
24,"GWALBROS New White Bluetooth Earbuds, True Wireless Hea...",242.0,1999.0,173.0,3.6,Only few left,87.89394697348675
25,PARADISEECOM (2nd generation) ANC Deep Bess Bluetooth,621.0,699.0,173.0,4.0,Only 2 left,11.158798283261802
26,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
27,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
28,"realme Buds T110 (RMA2306) with AI ENC for calls, 38 ho...",1099.0,2999.0,173.0,4.2,Hot Deal,63.354451483827944
29,myxes Earbuds Bluetooth V5.1 True Wireless stereo Bluet...,299.0,1999.0,173.0,3.6,Bank Offer,85.04252126063031
30,"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 1...",699.0,1999.0,173.0,4.1,Bank Offer,65.03251625812906
31,"Number Super Buds GTS9 w/Monster Led Light,70H Playtime...",1099.0,5999.0,46.0,4.3,Bank Offer,81.68028004667445
32,"truke Buds AURA with 70Hrs Playtime, 4-Mic ENC, 13mm Sp...",699.0,2799.0,173.0,4.0,Bank Offer,75.02679528403002
33,Caidea TW400 Aristo 32dB Active Noise Cancellation 75H*...,499.0,3499.0,173.0,3.7,Only few left,85.73878250928837
34,NEXX ARHAM TWS BLUETOOTH HEADSET WIRELESS TWINS WITH GO...,288.0,1699.0,173.0,3.6,Only few left,83.04885226603884
35,Caidea TWS7 Sufi V5.4 Upto 30Hrs Playtime* Type C Fast ...,299.0,2399.0,923.0,3.5,Super Deals,87.53647353063776
36,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
37,"GOBOULT Y1 Pro with 4 Mic ENC, 60Hrs Battery Life, Fast...",999.0,5999.0,173.0,4.1,Bank Offer,83.3472245374229
38,"PTron Bassbuds Vibe w/ 34 Hrs Playback,Clear Calls,13mm...",599.0,2899.0,173.0,4.1,Hot Deal,79.33770265608831
39,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
40,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
41,Caidea TW121 Pro Pods Upto 40 Hrs Playtime* Type C Fast...,265.0,1299.0,923.0,3.5,Super Deals,79.5996920708237
42,"boAt Airdopes Alpha,35H Battery, 13mm Drivers,ENx, Stre...",799.0,3490.0,173.0,4.0,Super Deals,77.10601719197707
43,"realme Buds T310 with 12.4mm Driver, 46dB ANC, Spatial ...",1899.0,3999.0,173.0,4.3,Only 1 left,52.51312828207052
44,"realme Buds T200 Hi-Res with 32dB ANC,12.4mm driver Qua...",1499.0,2999.0,173.0,4.3,Super Deals,50.01667222407469
45,"boAt Airdopes 131 Gen 2, 13mm Drivers, 70H Battery, ENx...",839.0,2990.0,173.0,4.0,Bank Offer,71.93979933110369
46,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
47,"Caidea TW500 Tube Upto 50H Playtime*, ENC, Fast Chargin...",300.0,2999.0,173.0,3.7,Hot Deal,89.99666555518506
48,"realme Buds T200 Lite with 12.4mm Driver, 48hrs Playbac...",1199.0,1999.0,173.0,4.2,Bank Offer,40.0200100050025
49,Aroma NB126 Crown V5.4 Upto 60Hr Playtime* Dual Pairing...,599.0,2299.0,173.0,3.8,Bank Offer,73.94519356241844
50,"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Laten...",799.0,2999.0,173.0,4.1,Super Deals,73.35778592864288
51,"TRIGGR Kraken X1 with Battery Display, 40ms Latency, Qu...",699.0,3999.0,173.0,4.0,Super Deals,82.52063015753939
52,"PTron Bassbuds Vibe w/ 34 Hrs Playback,Clear Calls,13mm...",599.0,2899.0,173.0,4.1,Hot Deal,79.33770265608831
53,"CMF by Nothing Buds 2a, 42 dB ANC, 12.4mm Driver, Dirac...",1799.0,2499.0,173.0,4.3,Bank Offer,28.011204481792717
54,MarQ by Flipkart Rhythm Q0824 30 Hours Playtime Type C ...,499.0,2999.0,691.0,4.0,Bank Offer,83.36112037345782
55,"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Laten...",799.0,2999.0,173.0,4.1,Super Deals,73.35778592864288
56,Caidea TWS8 Sugar V5.4 Upto 30Hrs Playtime* Type C Fast...,299.0,2399.0,923.0,3.5,Super Deals,87.53647353063776
57,Aroma NB121 Pods Upto 40 Hours Playtime* Type C Fast Ch...,268.0,1299.0,173.0,3.6,Bank Offer,79.36874518860661
58,"Aroma NB126 Berry V5.4 Upto 60Hr Playtime* Dual Paring,...",799.0,2999.0,173.0,3.8,Bank Offer,73.35778592864288
59,OnePlus Nord Buds 3 with up to 32dB ANC Bluetooth,1899.0,2799.0,173.0,4.3,Hot Deal,32.154340836012864
60,"GOBOULT Z40 with ENC Mic, 60Hr Battery, Metal Finish, L...",999.0,4999.0,173.0,4.1,Bank Offer,80.01600320064013
61,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
62,"truke Buds Elite with 10mm Driver, 70Hrs Battery, Volum...",699.0,2299.0,173.0,3.9,Bank Offer,69.59547629404089
63,"boAt Airdopes 212,Translucent Lid, 50H Battery,ENx Tech...",999.0,3290.0,173.0,4.2,Bank Offer,69.63525835866261
64,truke Crystal Dyno Leather Finish earbuds w/ Spatial Au...,899.0,2999.0,173.0,4.1,Hot Deal,70.02334111370457
65,GWALBROS Earbuds M19 PRO with Power Bank Upto 48Hrs Pla...,288.0,1999.0,847.0,3.8,Only few left,85.5927963981991
66,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
67,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
68,"boAt Airdopes 161, Adv 4Mic ENx, 50H Battery,Fast Charg...",999.0,2999.0,173.0,4.0,Bank Offer,66.68889629876625
69,"boAt Airdopes Alpha,35H Battery, 13mm Drivers,ENx, Stre...",799.0,3490.0,173.0,4.0,Bank Offer,77.10601719197707
70,"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 1...",699.0,1999.0,173.0,4.1,Bank Offer,65.03251625812906
71,"GOBOULT Astra with Quad Mic ENC, 48Hrs Battery, Made in...",1199.0,3499.0,173.0,4.1,Bank Offer,65.73306659045441
72,"GOBOULT W10 55H Battery, 4 Mic ENC, Spatial Audio, Low ...",799.0,2499.0,173.0,3.9,Bank Offer,68.02721088435374
73,BULLSTORM BS ultrapood Good Sound Bluetooth Gaming,498.0,2999.0,455.0,3.7,Bank Offer,83.3944648216072
74,spellcell Latest Black Earbuds With Premium Quality Sou...,268.0,949.0,173.0,3.6,Hot Deal,71.75974710221286
75,"GOBOULT K10 50H Battery Life, 4 Mic ENC, Low Latency, D...",799.0,2499.0,173.0,4.0,Bank Offer,68.02721088435374
76,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
77,"Number Super Buds GTS9 w/Monster Led Light,70H Playtime...",1099.0,5999.0,46.0,4.3,Bank Offer,81.68028004667445
78,"ZEBRONICS Zeb-Pods K2, Upto 40H Backup, Dual EQ Mode,Qu...",799.0,4499.0,173.0,4.0,Bank Offer,82.24049788841965
79,"Noise Buds F1, 50H playtime, Matte finish Case, Quad Mi...",999.0,3499.0,173.0,3.9,Bank Offer,71.44898542440697
80,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
81,Caidea TW121 Pro Pods Upto 40 Hrs Playtime* Type C Fast...,265.0,1299.0,923.0,3.5,Super Deals,79.5996920708237
82,"boAt Airdopes 161/163,ASAP Charge,40 H Battery, Stream ...",999.0,2490.0,173.0,4.0,Bank Offer,59.87951807228916
83,"ZEBRONICS Zeb-Sound Bomb 7, TWS, 60h Backup, BT v5.2, E...",699.0,4299.0,173.0,4.0,Hot Deal,83.7404047452896
84,Caidea TW101 Earth 32dB Active Noise Cancellation 60H* ...,599.0,3499.0,173.0,3.7,Only 1 left,82.88082309231208
85,"truke Buds F1 Ultra with 60 Hours Playtime, Spatial Aud...",799.0,2999.0,173.0,4.0,Bank Offer,73.35778592864288
86,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
87,"Caidea TW500 Tube Upto 50H Playtime*, ENC, Fast Chargin...",300.0,2999.0,173.0,3.7,Hot Deal,89.99666555518506
88,"PHILIPS TAT1269BK In-Ear Earbuds, 13mm Drivers, 40H, IP...",999.0,1999.0,173.0,4.1,Bank Offer,50.025012506253134
89,"boAt Airdopes 71,40 H Battery, ENx Tech, Low Latency, S...",899.0,3990.0,173.0,3.9,Super Deals,77.468671679198
90,"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Laten...",799.0,2999.0,173.0,4.1,Super Deals,73.35778592864288
91,"TRIGGR Kraken X1 with Battery Display, 40ms Latency, Qu...",699.0,3999.0,173.0,4.0,Super Deals,82.52063015753939
92,"Noise Buds VS102 with 50 Hrs Playtime, 11mm Driver, IPX...",899.0,2999.0,173.0,4.0,Super Deals,70.02334111370457
93,"boAt Airdopes 101v2, Flex Fit Tips,13mm Drivers, Stream...",799.0,3990.0,173.0,4.0,Bank Offer,79.9749373433584
94,"ZEBRONICS Zeb-Sound Bomb 7, TWS, 60h Backup, BT v5.2, E...",699.0,4299.0,173.0,4.0,Hot Deal,83.7404047452896
95,"Number Navo Buds X1 w/ 50H Playtime, Dual Pairing, 13mm...",599.0,3999.0,173.0,3.8,Hot Deal,85.02125531382846
96,Caidea TWS8 Sugar V5.4 Upto 30Hrs Playtime* Type C Fast...,299.0,2399.0,923.0,3.5,Super Deals,87.53647353063776
97,Aroma NB121 Pods Upto 40 Hours Playtime* Type C Fast Ch...,268.0,1299.0,173.0,3.6,Bank Offer,79.36874518860661
98,"GOBOULT Astra with Quad Mic ENC, 48Hrs Battery, Made in...",1199.0,3499.0,173.0,4.1,Bank Offer,65.73306659045441
99,"GOBOULT Z40 v2.0 70Hrs Battery Life, Legacy Continues, ...",999.0,5499.0,173.0,4.1,Bank Offer,81.83306055646482
100,"GOBOULT Z40 with ENC Mic, 60Hr Battery, Metal Finish, L...",999.0,4999.0,173.0,4.1,Bank Offer,80.01600320064013
101,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
102,CMF by Nothing Buds 2 Plus with 50dB Hybrid ANC| Hi-Res...,2599.0,3999.0,173.0,4.3,Bank Offer,35.00875218804701
103,"Boult Astra Neo 70Hrs Playtime, 4 Mic ENC, BT 5.4, Comf...",1099.0,3499.0,173.0,4.1,Bank Offer,68.5910260074307
104,Caidea TW400 Aristo 32dB Active Noise Cancellation 75H*...,489.0,3499.0,173.0,3.7,Bank Offer,86.024578450986
105,"OnePlus Nord Buds 3r TWS Earbud, 10min charge for 8hr M...",1499.0,1999.0,173.0,4.4,Hot Deal,25.012506253126567
106,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
107,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
108,"JBL Wave Beam TWS, 32Hr Playtime, IP54, Smart Ambient &...",1999.0,4999.0,173.0,3.9,Hot Deal,60.01200240048009
109,"REDMI Buds 5A, 25dB ANC,30hr playtime, AI-ENC clear cal...",1099.0,2999.0,173.0,4.0,Hot Deal,63.354451483827944
110,"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 1...",699.0,1999.0,173.0,4.1,Bank Offer,65.03251625812906
111,"GOBOULT Astra with Quad Mic ENC, 48Hrs Battery, Made in...",1199.0,3499.0,173.0,4.1,Bank Offer,65.73306659045441
112,"GOBOULT Mustang Derby with 100 Hrs Battery, App Support...",1299.0,5999.0,173.0,4.1,Hot Deal,78.34639106517753
113,"boAt Airdopes Alpha,35H Battery, 13mm Drivers,ENx, Stre...",799.0,3490.0,173.0,4.0,Super Deals,77.10601719197707
114,"boAt Airdopes 111v2, Leather Finish,4Mics ENx, Stream A...",1009.0,4990.0,173.0,4.1,Hot Deal,79.77955911823648
115,"boAt Airdopes 212,Translucent Lid, 50H Battery,ENx Tech...",999.0,3290.0,173.0,4.2,Bank Offer,69.63525835866261
116,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
117,"Number Super Buds GTS9 w/Monster Led Light,70H Playtime...",1099.0,5999.0,46.0,4.3,Bank Offer,81.68028004667445
118,"Noise Buds F1, 50H playtime, Matte finish Case, Quad Mi...",999.0,3499.0,173.0,3.9,Bank Offer,71.44898542440697
119,"CMF by Nothing Buds 2a, 42 dB ANC, 12.4mm Driver, Dirac...",1799.0,2499.0,173.0,4.3,Bank Offer,28.011204481792717
120,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
121,Caidea TW121 Pro Pods Upto 40 Hrs Playtime* Type C Fast...,265.0,1299.0,923.0,3.5,Super Deals,79.5996920708237
122,"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 1...",699.0,1999.0,173.0,4.1,Bank Offer,65.03251625812906
123,"realme Buds Air7 with 52dB ANC, 12.4mm Driver, 52hrs Pl...",2999.0,4999.0,173.0,4.5,Hot Deal,40.008001600320064
124,Aroma NB126 Aster V5.4 Upto 50Hr Playtime* 45Ms Latency...,469.0,2999.0,173.0,3.8,Only 3 left,84.36145381793932
125,"GOBOULT Z40 Pro with 100Hr, 4 Mic ENC, Scratch Proof, R...",1299.0,5499.0,173.0,4.1,Only 4 left,76.37752318603383
126,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
127,"Caidea TW500 Tube Upto 50H Playtime*, ENC, Fast Chargin...",300.0,2999.0,173.0,3.7,Hot Deal,89.99666555518506
128,"PARADISEECOM Max UltraPods Bluetooth Earbuds, Transpare...",430.0,699.0,173.0,4.0,Only 2 left,38.483547925608015
129,"GOBOULT Mustang Torq 60Hrs, App Support, 4Mic ENC, Brea...",1799.0,5999.0,173.0,4.1,Bank Offer,70.01166861143524
130,"TRIGGR Kraken X1 with Battery Display, 40ms Latency, Qu...",699.0,3999.0,173.0,4.0,Super Deals,82.52063015753939
131,Caidea TWS8 Sugar V5.4 Upto 30Hrs Playtime* Type C Fast...,299.0,2399.0,923.0,3.5,Super Deals,87.53647353063776
132,"GOBOULT Y1 with Zen ENC Mic, 50H Battery, Fast Charging...",899.0,5499.0,173.0,4.1,Only 1 left,83.65157301327514
133,"realme Buds T200x with 25dB ANC,12.4mm Dynamic Bass Dri...",1299.0,2499.0,173.0,4.3,Hot Deal,48.019207683073226
134,"GOBOULT Astra with Quad Mic ENC, 48Hrs Battery, Made in...",1199.0,3499.0,173.0,4.1,Bank Offer,65.73306659045441
135,"GOBOULT Mustang Torq 60Hrs, App Support, 4Mic ENC, Brea...",1799.0,5999.0,173.0,4.1,Bank Offer,70.01166861143524
136,"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Laten...",799.0,2999.0,173.0,4.1,Super Deals,73.35778592864288
137,Aroma NB121 Pods Upto 40 Hours Playtime* Type C Fast Ch...,268.0,1299.0,173.0,3.6,Bank Offer,79.36874518860661
138,"BITWEAVE Airpox pro 2 with B205 Driver (USB-C) , Spatia...",380.0,2000.0,173.0,4.0,Only few left,81.0
139,"GOBOULT W20 with ENC Mic, 40Hrs Battery Life, Low Laten...",,,173.0,4.1,No Offer,78.3679753656659
140,"GOBOULT Z40 with ENC Mic, 60Hr Battery, Metal Finish, L...",999.0,4999.0,173.0,4.1,Bank Offer,80.01600320064013
141,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
142,HOPPUP Predator Xo4 Gaming Earbuds with 35MS Low Latenc...,698.0,4999.0,173.0,4.1,Hot Deal,86.03720744148829
143,OnePlus Nord Buds 2r in Ear Earbuds with Dual Mic & AI ...,1799.0,2299.0,173.0,4.4,Bank Offer,21.748586341887776
144,"realme Buds Air7 with 52dB ANC, 12.4mm Driver, 52hrs Pl...",2999.0,4999.0,173.0,4.5,Bank Offer,40.008001600320064
145,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
146,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
147,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
148,PARADISEECOM (2nd generation) ANC Deep Bess Bluetooth,621.0,699.0,173.0,4.0,Only 2 left,11.158798283261802
149,"realme Buds T200 Lite with 12.4mm Driver, 48hrs Playbac...",1199.0,1999.0,173.0,4.2,Bank Offer,40.0200100050025
150,"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 1...",699.0,1999.0,173.0,4.1,Bank Offer,65.03251625812906
151,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
152,"boAt Airdopes 71,40 H Battery, ENx Tech, Low Latency, S...",899.0,3990.0,173.0,3.9,Bank Offer,77.468671679198
153,"Noise Buds UNO, 40Hrs Playtime, Quad Mic with ENC, Prem...",1399.0,3499.0,173.0,4.1,Bank Offer,60.017147756501856
154,"Noise Buds Trance with 45 Hrs Playtime, Low Latency (up...",999.0,2499.0,173.0,4.1,Hot Deal,60.024009603841534
155,"HOPPUP S40 Earbuds with 13MM Drivers, 40H Playtime, Rag...",599.0,3999.0,173.0,4.1,Hot Deal,85.02125531382846
156,"Number Super Buds GTS9 w/Monster Led Light,70H Playtime...",1099.0,5999.0,46.0,4.3,Bank Offer,81.68028004667445
157,"GOBOULT Y1 Pro with 4 Mic ENC, 60Hrs Battery Life, Fast...",999.0,5999.0,173.0,4.1,Bank Offer,83.3472245374229
158,"Portronics Harmonics Twins S18 in Ear TWS Earbud,30H Pl...",646.0,1999.0,173.0,3.9,Bank Offer,67.68384192096048
159,"Noise Buds VS102 Neo with 40 Hrs Playtime, Environmenta...",1099.0,3499.0,173.0,4.1,Bank Offer,68.5910260074307
160,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
161,Caidea TW121 Pro Pods Upto 40 Hrs Playtime* Type C Fast...,265.0,1299.0,923.0,3.5,Super Deals,79.5996920708237
162,MOTOROLA Moto Buds Bass |Hi-Res Audio & LDAC | 12.4mm d...,1999.0,4999.0,173.0,4.1,Hot Deal,60.01200240048009
163,"boAt Airdopes Alpha Gen 2, 13mm Drivers,ENx,45H Battery...",999.0,3990.0,173.0,3.8,Bank Offer,74.9624060150376
164,"boAt Nirvana Ion 32dB Active Noise Cancellation, 120HRS...",1899.0,9990.0,173.0,4.1,Bank Offer,80.990990990991
165,"realme Buds Air 7 Pro with 53dB ANC,360 Spatial Audio, ...",4999.0,7999.0,173.0,4.4,Hot Deal,37.50468808601075
166,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
167,"Caidea TW500 Tube Upto 50H Playtime*, ENC, Fast Chargin...",300.0,2999.0,173.0,3.7,Hot Deal,89.99666555518506
168,myxes Tws Ecouteur Headsets Earphones Wireless Earbuds ...,299.0,1999.0,173.0,3.7,Bank Offer,85.04252126063031
169,"OnePlus Buds 3 TWS, in Ear Earbuds with Sliding Volume ...",4099.0,6499.0,173.0,4.5,Hot Deal,36.92875827050315
170,"TRIGGR Kraken X1 with Battery Display, 40ms Latency, Qu...",699.0,3999.0,173.0,4.0,Super Deals,82.52063015753939
171,Caidea TWS8 Sugar V5.4 Upto 30Hrs Playtime* Type C Fast...,299.0,2399.0,923.0,3.5,Super Deals,87.53647353063776
172,"OnePlus Buds 4 55dB ANC, 45 hrs Playback, Dual Drivers ...",5299.0,6499.0,173.0,4.5,Bank Offer,18.464379135251576
173,"truke Buds Lite with 60H Playtime, Deep Bass, 13mm Spea...",699.0,2499.0,173.0,4.0,Bank Offer,72.02881152460985
174,"boAt Airdopes 131 Gen 2, 13mm Drivers, 70H Battery, ENx...",999.0,2990.0,173.0,4.0,Bank Offer,66.5886287625418
175,"CMF by Nothing Buds 2 48 dB Hybrid ANC, Ultra Bass Tech...",2399.0,2999.0,173.0,4.4,Hot Deal,20.00666888962988
176,"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Laten...",799.0,2999.0,173.0,4.1,Super Deals,73.35778592864288
177,Aroma NB121 Pods Upto 40 Hours Playtime* Type C Fast Ch...,268.0,1299.0,173.0,3.6,Bank Offer,79.36874518860661
178,"boAt Airdopes 301,75H Battery, 4Mics ENx, ASAP Charge, ...",1299.0,4990.0,173.0,3.9,Bank Offer,73.96793587174348
179,"GOBOULT Raven 70Hrs Battery, App Support, Dual Pairing,...",1299.0,4999.0,173.0,4.1,Super Deals,74.01480296059212
180,"GOBOULT Z40 with ENC Mic, 60Hr Battery, Metal Finish, L...",999.0,4999.0,173.0,4.1,Bank Offer,80.01600320064013
181,"Mivi Duopods B1 (Just Launched)45Hrs Playtime, AI ENC f...",599.0,2999.0,173.0,4.1,Bank Offer,80.02667555851951
182,"GOBOULT W60 with 60Hrs Battery Life, 4 Mic ENC, Pocket ...",999.0,1999.0,173.0,4.1,Bank Offer,50.025012506253134
183,"GOBOULT Z40 v2.0 70Hrs Battery Life, Legacy Continues, ...",999.0,5499.0,173.0,4.1,Bank Offer,81.83306055646482
184,"realme Buds Air 7 Pro with 53dB ANC,360 Spatial Audio, ...",4999.0,7999.0,173.0,4.4,Hot Deal,37.50468808601075
185,"PTron Bassbuds Vibe w/ 34 Hrs Playback,Clear Calls,13mm...",599.0,2899.0,173.0,4.1,Hot Deal,79.33770265608831
186,"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing,...",1299.0,5499.0,173.0,4.0,No Offer,76.37752318603383
187,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
188,"boAt Airdopes Alpha Gen 2, 13mm Drivers,ENx,45H Battery...",999.0,3990.0,173.0,3.8,Bank Offer,74.9624060150376
189,"GOBOULT W20 with ENC Mic, 40Hrs Battery Life, Low Laten...",799.0,2499.0,173.0,4.1,Only 2 left,68.02721088435374
190,"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 1...",699.0,1999.0,173.0,4.1,Bank Offer,65.03251625812906
191,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",799.0,3999.0,173.0,4.0,Bank Offer,80.02000500125031
192,Nothing Ear (a) 2024 | ChatGPT Compatible | Hi-Res audi...,4999.0,9999.0,173.0,4.1,Hot Deal,50.00500050005
193,"Soundcore by Anker R50i Vi, 30Hr Playtime, Deep Bass, 2...",899.0,2998.0,173.0,4.2,Bank Offer,70.0133422281521
194,"boAt Airdopes Supreme w/ 4 Mics AI ENx Tech, 50 HRS Pla...",1299.0,6490.0,173.0,4.1,Bank Offer,79.98459167950693
195,"Noise Buds VS102 Plus with 70 Hrs Playtime, Environment...",1199.0,3999.0,173.0,3.8,Super Deals,70.01750437609402
196,"Number Super Buds GTS9 w/Monster Led Light,70H Playtime...",1099.0,5999.0,46.0,4.3,Bank Offer,81.68028004667445
197,"GOBOULT Astra with Quad Mic ENC, 48Hrs Battery, Made in...",1199.0,3499.0,173.0,4.1,Bank Offer,65.73306659045441
